date,conso,Global_reactive_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-09-21 19:00:00,2.520,0.140,11.600,17.000,0.000,18.0
2007-09-21 20:00:00,2.826,0.186,12.600,34.000,0.000,0.0
2007-09-21 21:00:00,3.060,0.322,13.200,0.000,28.000,0.0
2007-09-21 22:00:00,2.478,0.000,10.400,1.000,0.000,18.0
2007-09-21 23:00:00,0.242,0.000,1.000,0.000,0.000,0.0
2007-09-22 00:00:00,0.258,0.196,1.200,0.000,2.000,0.0
2007-09-22 01:00:00,0.112,0.000,0.600,0.000,0.000,0.0
2007-09-22 02:00:00,0.294,0.210,1.400,0.000,2.000,0.0
2007-09-22 03:00:00,0.112,0.000,0.600,0.000,0.000,0.0
2007-09-22 04:00:00,0.210,0.088,1.000,0.000,0.000,0.0
2007-09-22 05:00:00,0.194,0.078,0.800,0.000,2.000,0.0
2007-09-22 06:00:00,0.214,0.088,1.000,0.000,0.000,0.0
2007-09-22 07:00:00,0.112,0.000,0.600,0.000,0.000,0.0
2007-09-22 08:00:00,1.522,0.190,6.400,0.000,1.000,17.0
2007-09-22 09:00:00,1.172,0.066,4.800,0.000,0.000,17.0
2007-09-22 10:00:00,1.210,0.060,5.000,0.000,0.000,17.0
2007-09-22 11:00:00,0.304,0.204,1.400,0.000,1.000,0.0
2007-09-22 12:00:00,2.494,0.000,10.400,0.000,37.000,0.0
2007-09-22 13:00:00,0.342,0.058,1.600,0.000,0.000,0.0
2007-09-22 14:00:00,1.480,0.196,6.200,1.000,1.000,17.0
2007-09-22 15:00:00,1.498,0.050,7.800,24.000,1.000,0.0
2007-09-22 16:00:00,1.428,0.288,6.000,0.000,2.000,17.0
2007-09-22 17:00:00,0.760,0.000,3.800,0.000,1.000,10.0
2007-09-22 18:00:00,0.456,0.300,2.200,0.000,1.000,0.0
2007-09-22 19:00:00,0.302,0.052,1.200,0.000,1.000,0.0
2007-09-22 20:00:00,1.678,0.222,7.000,0.000,1.000,0.0
2007-09-22 21:00:00,1.900,0.190,8.200,0.000,1.000,12.0
2007-09-22 22:00:00,2.060,0.182,8.600,0.000,1.000,0.0
2007-09-22 23:00:00,0.352,0.288,1.800,0.000,1.000,0.0
2007-09-23 00:00:00,0.180,0.090,0.800,0.000,1.000,0.0
2007-09-23 01:00:00,0.276,0.206,1.400,0.000,2.000,0.0
2007-09-23 02:00:00,0.174,0.074,0.800,0.000,1.000,0.0
2007-09-23 03:00:00,0.274,0.216,1.400,0.000,1.000,0.0
2007-09-23 04:00:00,0.176,0.080,0.800,0.000,1.000,0.0
2007-09-23 05:00:00,1.326,0.198,5.600,0.000,1.000,17.0
2007-09-23 06:00:00,0.176,0.078,0.800,0.000,1.000,0.0
2007-09-23 07:00:00,0.268,0.204,1.400,0.000,1.000,0.0
2007-09-23 08:00:00,0.492,0.046,2.000,0.000,1.000,0.0
2007-09-23 09:00:00,0.454,0.276,2.200,0.000,1.000,0.0
2007-09-23 10:00:00,1.412,0.056,5.800,1.000,2.000,18.0
2007-09-23 11:00:00,1.498,0.276,7.800,22.000,2.000,0.0
2007-09-23 12:00:00,0.562,0.204,2.600,0.000,1.000,0.0
2007-09-23 13:00:00,0.564,0.336,2.600,0.000,1.000,0.0
2007-09-23 14:00:00,0.294,0.124,1.400,0.000,1.000,0.0
2007-09-23 15:00:00,0.370,0.356,2.000,0.000,1.000,0.0
2007-09-23 16:00:00,1.480,0.108,6.200,0.000,2.000,17.0
2007-09-23 17:00:00,1.442,0.404,6.200,0.000,1.000,18.0
2007-09-23 18:00:00,0.662,0.394,3.200,0.000,1.000,0.0
2007-09-23 19:00:00,4.538,0.206,19.400,37.000,1.000,17.0
2007-09-23 20:00:00,2.454,0.000,10.400,1.000,0.000,17.0
2007-09-23 21:00:00,4.550,0.048,19.400,37.000,0.000,16.0
2007-09-23 22:00:00,2.034,0.000,8.400,0.000,0.000,17.0
2007-09-23 23:00:00,0.730,0.108,3.600,0.000,0.000,10.0
2007-09-24 00:00:00,0.114,0.000,0.600,0.000,0.000,0.0
2007-09-24 01:00:00,0.292,0.210,1.400,0.000,0.000,0.0
2007-09-24 02:00:00,0.108,0.000,0.600,0.000,0.000,0.0
2007-09-24 03:00:00,0.118,0.000,0.600,0.000,0.000,0.0
2007-09-24 04:00:00,0.112,0.000,0.600,0.000,0.000,0.0
2007-09-24 05:00:00,0.108,0.000,0.600,0.000,0.000,0.0
2007-09-24 06:00:00,0.276,0.220,1.400,0.000,1.000,0.0
2007-09-24 07:00:00,2.020,0.198,8.600,0.000,1.000,17.0
2007-09-24 08:00:00,1.610,0.202,6.800,0.000,1.000,17.0
2007-09-24 09:00:00,1.208,0.068,5.000,0.000,1.000,17.0
2007-09-24 10:00:00,0.266,0.210,1.400,0.000,1.000,0.0
2007-09-24 11:00:00,0.242,0.174,1.200,0.000,1.000,0.0
2007-09-24 12:00:00,0.268,0.202,1.400,0.000,1.000,0.0
2007-09-24 13:00:00,0.248,0.184,1.200,0.000,1.000,0.0
2007-09-24 14:00:00,0.274,0.220,1.400,0.000,2.000,0.0
2007-09-24 15:00:00,0.178,0.100,0.800,0.000,1.000,0.0
2007-09-24 16:00:00,1.528,0.220,6.400,0.000,2.000,18.0
2007-09-24 17:00:00,3.532,0.124,14.800,0.000,37.000,18.0
2007-09-24 18:00:00,1.400,0.308,6.000,0.000,2.000,17.0
2007-09-24 19:00:00,0.178,0.094,0.800,0.000,2.000,0.0
2007-09-24 20:00:00,1.912,0.242,8.000,0.000,0.000,17.0
2007-09-24 21:00:00,5.862,0.064,25.400,36.000,2.000,16.0
2007-09-24 22:00:00,0.576,0.000,2.400,0.000,0.000,0.0
2007-09-24 23:00:00,0.212,0.114,1.000,0.000,0.000,0.0
2007-09-25 00:00:00,0.190,0.084,0.800,0.000,0.000,0.0
2007-09-25 01:00:00,0.222,0.100,1.000,0.000,0.000,0.0
2007-09-25 02:00:00,0.256,0.192,1.200,0.000,1.000,0.0
2007-09-25 03:00:00,1.172,0.000,4.800,0.000,0.000,18.0
2007-09-25 04:00:00,0.208,0.106,1.000,0.000,0.000,0.0
2007-09-25 05:00:00,0.190,0.092,0.800,0.000,1.000,0.0
2007-09-25 06:00:00,0.220,0.096,1.000,0.000,0.000,0.0
2007-09-25 07:00:00,3.516,0.162,15.400,0.000,0.000,17.0
2007-09-25 08:00:00,3.926,0.090,16.800,0.000,36.000,17.0
2007-09-25 09:00:00,2.002,0.126,8.400,0.000,3.000,17.0
2007-09-25 10:00:00,1.806,0.062,7.600,0.000,1.000,17.0
2007-09-25 11:00:00,1.812,0.068,7.600,0.000,0.000,17.0
2007-09-25 12:00:00,1.700,0.056,7.200,0.000,0.000,16.0
2007-09-25 13:00:00,0.710,0.000,3.000,0.000,1.000,0.0
2007-09-25 14:00:00,0.802,0.084,3.400,0.000,0.000,0.0
2007-09-25 15:00:00,0.794,0.076,3.400,0.000,1.000,0.0
2007-09-25 16:00:00,0.822,0.092,3.400,0.000,0.000,0.0
2007-09-25 17:00:00,0.670,0.000,2.800,0.000,0.000,0.0
2007-09-25 18:00:00,0.804,0.196,3.400,0.000,0.000,0.0
2007-09-25 19:00:00,0.842,0.060,3.800,0.000,0.000,0.0
2007-09-25 20:00:00,2.370,0.184,10.000,0.000,1.000,0.0
2007-09-25 21:00:00,5.194,0.338,22.400,30.000,0.000,17.0
2007-09-25 22:00:00,2.482,0.270,10.600,0.000,2.000,17.0
2007-09-25 23:00:00,1.612,0.000,6.600,0.000,0.000,18.0
2007-09-26 00:00:00,0.246,0.000,1.200,0.000,0.000,0.0
2007-09-26 01:00:00,0.296,0.084,1.200,0.000,0.000,0.0
2007-09-26 02:00:00,0.200,0.050,0.800,0.000,0.000,0.0
2007-09-26 03:00:00,0.282,0.080,1.200,0.000,2.000,0.0
2007-09-26 04:00:00,0.302,0.088,1.200,0.000,0.000,0.0
2007-09-26 05:00:00,0.282,0.056,1.200,0.000,0.000,0.0
2007-09-26 06:00:00,0.208,0.048,0.800,0.000,0.000,0.0
2007-09-26 07:00:00,2.562,0.124,10.600,0.000,0.000,17.0
2007-09-26 08:00:00,1.732,0.174,7.200,2.000,0.000,17.0
2007-09-26 09:00:00,3.398,0.072,14.400,36.000,0.000,17.0
2007-09-26 10:00:00,0.358,0.184,1.600,0.000,1.000,0.0
2007-09-26 11:00:00,2.118,0.128,9.600,0.000,31.000,0.0
2007-09-26 12:00:00,2.230,0.348,9.600,0.000,31.000,0.0
2007-09-26 13:00:00,0.300,0.088,1.200,0.000,2.000,0.0
2007-09-26 14:00:00,0.422,0.000,1.800,0.000,4.000,0.0
2007-09-26 15:00:00,0.410,0.216,1.800,0.000,2.000,0.0
2007-09-26 16:00:00,1.586,0.114,6.800,0.000,22.000,0.0
2007-09-26 17:00:00,1.528,0.120,6.600,0.000,23.000,0.0
2007-09-26 18:00:00,1.384,0.058,5.800,0.000,1.000,18.0
2007-09-26 19:00:00,1.310,0.092,5.800,0.000,2.000,0.0
2007-09-26 20:00:00,0.898,0.000,3.800,0.000,0.000,0.0
2007-09-26 21:00:00,4.748,0.240,20.600,0.000,27.000,17.0
2007-09-26 22:00:00,2.024,0.256,8.400,0.000,5.000,0.0
2007-09-26 23:00:00,0.460,0.134,2.000,0.000,0.000,0.0
2007-09-27 00:00:00,1.346,0.000,5.600,0.000,0.000,18.0
2007-09-27 01:00:00,0.278,0.074,1.200,0.000,1.000,0.0
2007-09-27 02:00:00,0.384,0.188,1.800,0.000,0.000,0.0
2007-09-27 03:00:00,0.300,0.090,1.200,0.000,0.000,0.0
2007-09-27 04:00:00,0.356,0.176,1.600,0.000,1.000,0.0
2007-09-27 05:00:00,0.206,0.000,0.800,0.000,0.000,0.0
2007-09-27 06:00:00,0.316,0.086,1.400,0.000,0.000,0.0
2007-09-27 07:00:00,3.316,0.202,14.200,0.000,2.000,0.0
2007-09-27 08:00:00,2.442,0.202,10.400,1.000,1.000,17.0
2007-09-27 09:00:00,3.764,0.072,15.800,37.000,0.000,17.0
2007-09-27 10:00:00,1.316,0.060,5.600,0.000,0.000,17.0
2007-09-27 11:00:00,1.404,0.184,5.800,0.000,1.000,17.0
2007-09-27 12:00:00,0.204,0.000,0.800,0.000,0.000,0.0
2007-09-27 13:00:00,0.276,0.058,1.200,0.000,0.000,0.0
2007-09-27 14:00:00,0.382,0.204,1.800,0.000,2.000,0.0
2007-09-27 15:00:00,0.378,0.198,1.800,0.000,0.000,0.0
2007-09-27 16:00:00,0.206,0.000,0.800,0.000,0.000,0.0
2007-09-27 17:00:00,0.286,0.076,1.200,0.000,1.000,0.0
2007-09-27 18:00:00,0.308,0.086,1.200,0.000,0.000,0.0
2007-09-27 19:00:00,0.298,0.082,1.200,0.000,0.000,0.0
2007-09-27 20:00:00,1.994,0.220,8.400,0.000,0.000,0.0
2007-09-27 21:00:00,1.648,0.056,6.800,0.000,1.000,18.0
2007-09-27 22:00:00,1.722,0.204,7.200,0.000,0.000,0.0
2007-09-27 23:00:00,0.582,0.150,2.400,0.000,0.000,0.0
2007-09-28 00:00:00,0.396,0.086,1.600,0.000,1.000,0.0
2007-09-28 01:00:00,0.206,0.000,0.800,0.000,0.000,0.0
2007-09-28 02:00:00,0.206,0.000,0.800,0.000,0.000,0.0
2007-09-28 03:00:00,0.470,0.310,2.200,0.000,1.000,0.0
2007-09-28 04:00:00,0.304,0.094,1.200,0.000,0.000,0.0
2007-09-28 05:00:00,0.300,0.092,1.200,0.000,0.000,0.0
2007-09-28 06:00:00,0.306,0.078,1.200,0.000,0.000,0.0
2007-09-28 07:00:00,1.688,0.082,7.000,0.000,1.000,17.0
2007-09-28 08:00:00,2.708,0.168,11.400,1.000,0.000,17.0
2007-09-28 09:00:00,3.464,0.000,14.800,36.000,0.000,16.0
2007-09-28 10:00:00,3.982,0.218,17.000,0.000,28.000,17.0
2007-09-28 11:00:00,2.006,0.336,8.400,0.000,5.000,18.0
2007-09-28 12:00:00,1.418,0.080,5.800,0.000,0.000,18.0
2007-09-28 13:00:00,1.692,0.254,7.000,0.000,3.000,18.0
2007-09-28 14:00:00,1.376,0.064,5.800,0.000,2.000,17.0
2007-09-28 15:00:00,0.268,0.000,1.200,0.000,1.000,0.0
2007-09-28 16:00:00,0.268,0.000,1.200,0.000,0.000,0.0
2007-09-28 17:00:00,0.390,0.076,1.600,0.000,1.000,0.0
2007-09-28 18:00:00,0.696,0.542,3.600,0.000,1.000,0.0
2007-09-28 19:00:00,0.522,0.324,2.600,0.000,0.000,0.0
2007-09-28 20:00:00,1.534,0.630,7.000,0.000,1.000,0.0
2007-09-28 21:00:00,0.722,0.000,3.000,0.000,0.000,0.0
2007-09-28 22:00:00,1.816,0.000,7.600,0.000,0.000,17.0
2007-09-28 23:00:00,0.330,0.122,1.400,0.000,0.000,0.0
2007-09-29 00:00:00,0.366,0.204,1.600,0.000,1.000,0.0
2007-09-29 01:00:00,0.224,0.000,1.000,0.000,0.000,0.0
2007-09-29 02:00:00,0.224,0.000,1.000,0.000,0.000,0.0
2007-09-29 03:00:00,0.390,0.232,1.800,0.000,1.000,0.0
2007-09-29 04:00:00,0.252,0.000,1.000,0.000,0.000,0.0
2007-09-29 05:00:00,0.294,0.076,1.200,0.000,0.000,0.0
2007-09-29 06:00:00,0.310,0.090,1.200,0.000,1.000,0.0
2007-09-29 07:00:00,0.482,0.138,2.000,0.000,0.000,0.0
2007-09-29 08:00:00,4.664,0.186,20.000,0.000,0.000,17.0
2007-09-29 09:00:00,2.160,0.192,9.000,0.000,1.000,17.0
2007-09-29 10:00:00,1.508,0.292,6.200,0.000,1.000,18.0
2007-09-29 11:00:00,1.324,0.062,5.400,0.000,0.000,18.0
2007-09-29 12:00:00,0.550,0.328,2.600,0.000,2.000,0.0
2007-09-29 13:00:00,7.396,0.216,32.000,48.000,37.000,0.0
2007-09-29 14:00:00,2.324,0.126,10.200,0.000,27.000,0.0
2007-09-29 15:00:00,3.606,0.088,15.200,38.000,0.000,17.0
2007-09-29 16:00:00,0.468,0.000,2.200,2.000,0.000,0.0
2007-09-29 17:00:00,2.954,0.374,12.600,0.000,22.000,18.0
2007-09-29 18:00:00,0.344,0.108,1.600,0.000,1.000,0.0
2007-09-29 19:00:00,0.342,0.114,1.400,1.000,0.000,0.0
2007-09-29 20:00:00,4.420,0.254,19.800,0.000,0.000,0.0
2007-09-29 21:00:00,2.786,0.000,11.800,0.000,2.000,17.0
2007-09-29 22:00:00,3.978,0.158,17.000,1.000,0.000,17.0
2007-09-29 23:00:00,1.718,0.070,7.200,1.000,0.000,0.0
2007-09-30 00:00:00,0.284,0.060,1.200,0.000,0.000,0.0
2007-09-30 01:00:00,0.380,0.210,1.800,0.000,1.000,0.0
2007-09-30 02:00:00,0.214,0.000,0.800,0.000,0.000,0.0
2007-09-30 03:00:00,0.220,0.000,1.000,0.000,0.000,0.0
2007-09-30 04:00:00,0.382,0.220,1.800,0.000,1.000,0.0
2007-09-30 05:00:00,0.220,0.000,1.000,0.000,0.000,0.0
2007-09-30 06:00:00,0.320,0.096,1.400,0.000,0.000,0.0
2007-09-30 07:00:00,0.296,0.084,1.200,0.000,2.000,0.0
2007-09-30 08:00:00,0.432,0.140,1.800,0.000,0.000,0.0
2007-09-30 09:00:00,0.334,0.000,1.400,0.000,0.000,0.0
2007-09-30 10:00:00,1.706,0.256,7.200,0.000,2.000,17.0
2007-09-30 11:00:00,3.640,0.152,15.400,38.000,0.000,17.0
2007-09-30 12:00:00,1.306,0.046,5.400,0.000,0.000,17.0
2007-09-30 13:00:00,0.314,0.096,1.400,0.000,0.000,0.0
2007-09-30 14:00:00,0.338,0.086,1.400,0.000,1.000,0.0
2007-09-30 15:00:00,1.298,0.000,5.200,0.000,0.000,18.0
2007-09-30 16:00:00,0.310,0.108,1.400,0.000,0.000,0.0
2007-09-30 17:00:00,0.288,0.104,1.200,0.000,1.000,0.0
2007-09-30 18:00:00,1.126,0.292,5.200,0.000,0.000,9.0
2007-09-30 19:00:00,0.696,0.000,3.000,0.000,0.000,0.0
2007-09-30 20:00:00,3.756,0.226,15.800,0.000,1.000,17.0
2007-09-30 21:00:00,2.482,0.092,10.400,0.000,0.000,18.0
2007-09-30 22:00:00,1.446,0.124,6.000,0.000,0.000,17.0
2007-09-30 23:00:00,1.442,0.214,6.000,0.000,1.000,18.0
2007-10-01 00:00:00,1.324,0.000,5.400,0.000,0.000,17.0
2007-10-01 01:00:00,0.196,0.052,0.800,0.000,0.000,0.0
2007-10-01 02:00:00,0.368,0.206,1.600,0.000,1.000,0.0
2007-10-01 03:00:00,0.200,0.046,0.800,0.000,0.000,0.0
2007-10-01 04:00:00,0.296,0.082,1.200,0.000,0.000,0.0
2007-10-01 05:00:00,0.356,0.172,1.600,0.000,2.000,0.0
2007-10-01 06:00:00,0.202,0.052,0.800,0.000,0.000,0.0
2007-10-01 07:00:00,0.448,0.184,2.000,0.000,0.000,0.0
2007-10-01 08:00:00,3.168,0.000,13.400,0.000,38.000,0.0
2007-10-01 09:00:00,1.892,0.164,8.000,0.000,1.000,17.0
2007-10-01 10:00:00,3.490,0.000,14.800,1.000,37.000,17.0
2007-10-01 11:00:00,2.226,0.338,10.400,0.000,24.000,8.0
2007-10-01 12:00:00,0.306,0.066,1.200,0.000,2.000,0.0
2007-10-01 13:00:00,0.238,0.048,1.000,0.000,0.000,0.0
2007-10-01 14:00:00,0.332,0.084,1.400,0.000,0.000,0.0
2007-10-01 15:00:00,0.310,0.072,1.400,0.000,1.000,0.0
2007-10-01 16:00:00,0.416,0.160,2.000,0.000,0.000,0.0
2007-10-01 17:00:00,1.666,0.000,7.400,0.000,23.000,0.0
2007-10-01 18:00:00,1.480,0.056,6.200,0.000,1.000,17.0
2007-10-01 19:00:00,2.024,0.052,8.600,0.000,1.000,0.0
2007-10-01 20:00:00,1.706,0.000,7.200,0.000,0.000,0.0
2007-10-01 21:00:00,1.448,0.222,6.000,0.000,1.000,0.0
2007-10-01 22:00:00,1.918,0.102,8.000,0.000,1.000,18.0
2007-10-01 23:00:00,3.054,0.202,12.600,0.000,0.000,18.0
2007-10-02 00:00:00,1.464,0.070,6.000,1.000,0.000,18.0
2007-10-02 01:00:00,1.498,0.266,6.400,0.000,2.000,18.0
2007-10-02 02:00:00,0.228,0.056,1.000,0.000,0.000,0.0
2007-10-02 03:00:00,0.388,0.170,1.800,0.000,0.000,0.0
2007-10-02 04:00:00,0.274,0.056,1.200,0.000,1.000,0.0
2007-10-02 05:00:00,0.302,0.066,1.200,0.000,0.000,0.0
2007-10-02 06:00:00,0.202,0.062,0.800,0.000,0.000,0.0
2007-10-02 07:00:00,0.336,0.118,1.600,0.000,1.000,0.0
2007-10-02 08:00:00,2.474,0.078,10.400,0.000,0.000,16.0
2007-10-02 09:00:00,2.030,0.000,8.400,0.000,0.000,18.0
2007-10-02 10:00:00,3.274,0.092,14.400,0.000,34.000,17.0
2007-10-02 11:00:00,3.460,0.000,14.600,0.000,35.000,17.0
2007-10-02 12:00:00,1.302,0.092,5.400,0.000,0.000,18.0
2007-10-02 13:00:00,1.502,0.254,6.400,0.000,2.000,18.0
2007-10-02 14:00:00,1.712,0.108,7.000,0.000,3.000,17.0
2007-10-02 15:00:00,1.542,0.000,6.400,0.000,1.000,17.0
2007-10-02 16:00:00,3.780,0.000,16.000,0.000,38.000,17.0
2007-10-02 17:00:00,1.604,0.252,6.800,0.000,2.000,17.0
2007-10-02 18:00:00,2.512,0.066,10.600,0.000,38.000,0.0
2007-10-02 19:00:00,1.746,0.260,7.400,0.000,5.000,0.0
2007-10-02 20:00:00,2.974,0.162,12.600,0.000,0.000,17.0
2007-10-02 21:00:00,1.512,0.000,6.200,0.000,0.000,0.0
2007-10-02 22:00:00,2.624,0.234,11.000,0.000,1.000,17.0
2007-10-02 23:00:00,0.314,0.000,1.400,0.000,0.000,0.0
2007-10-03 00:00:00,0.288,0.050,1.200,0.000,0.000,0.0
2007-10-03 01:00:00,0.294,0.064,1.200,0.000,1.000,0.0
2007-10-03 02:00:00,0.376,0.204,1.800,0.000,1.000,0.0
2007-10-03 03:00:00,0.208,0.054,0.800,0.000,0.000,0.0
2007-10-03 04:00:00,0.206,0.058,0.800,0.000,0.000,0.0
2007-10-03 05:00:00,0.278,0.060,1.200,0.000,1.000,0.0
2007-10-03 06:00:00,0.302,0.070,1.200,0.000,0.000,0.0
2007-10-03 07:00:00,2.204,0.046,9.400,0.000,0.000,16.0
2007-10-03 08:00:00,1.674,0.054,7.000,1.000,1.000,17.0
2007-10-03 09:00:00,1.330,0.000,5.600,1.000,0.000,17.0
2007-10-03 10:00:00,0.304,0.072,1.200,0.000,0.000,0.0
2007-10-03 11:00:00,1.718,0.182,7.200,0.000,2.000,0.0
2007-10-03 12:00:00,0.276,0.064,1.200,0.000,2.000,0.0
2007-10-03 13:00:00,0.590,0.228,2.600,0.000,1.000,0.0
2007-10-03 14:00:00,2.232,0.216,9.600,0.000,34.000,0.0
2007-10-03 15:00:00,0.694,0.342,3.200,0.000,4.000,0.0
2007-10-03 16:00:00,0.296,0.072,1.200,0.000,1.000,0.0
2007-10-03 17:00:00,0.288,0.054,1.200,0.000,0.000,0.0
2007-10-03 18:00:00,0.260,0.000,1.000,0.000,0.000,0.0
2007-10-03 19:00:00,0.556,0.216,2.600,0.000,1.000,0.0
2007-10-03 20:00:00,0.590,0.210,2.600,0.000,1.000,0.0
2007-10-03 21:00:00,0.492,0.184,2.200,0.000,0.000,0.0
2007-10-03 22:00:00,3.638,0.000,15.600,0.000,19.000,0.0
2007-10-03 23:00:00,0.306,0.046,1.200,0.000,0.000,0.0
2007-10-04 00:00:00,0.420,0.196,1.800,0.000,2.000,0.0
2007-10-04 01:00:00,0.400,0.180,1.800,0.000,0.000,0.0
2007-10-04 02:00:00,0.280,0.046,1.200,0.000,0.000,0.0
2007-10-04 03:00:00,0.208,0.058,0.800,0.000,0.000,0.0
2007-10-04 04:00:00,0.208,0.056,0.800,0.000,0.000,0.0
2007-10-04 05:00:00,0.298,0.064,1.200,0.000,1.000,0.0
2007-10-04 06:00:00,0.310,0.072,1.200,0.000,0.000,0.0
2007-10-04 07:00:00,2.046,0.174,8.600,0.000,0.000,17.0
2007-10-04 08:00:00,2.084,0.222,8.800,0.000,0.000,17.0
2007-10-04 09:00:00,1.322,0.000,5.600,0.000,2.000,17.0
2007-10-04 10:00:00,1.258,0.070,5.200,0.000,0.000,17.0
2007-10-04 11:00:00,1.248,0.074,5.200,0.000,0.000,17.0
2007-10-04 12:00:00,1.408,0.148,6.000,0.000,0.000,17.0
2007-10-04 13:00:00,1.422,0.172,6.000,0.000,2.000,18.0
2007-10-04 14:00:00,0.226,0.000,1.000,0.000,0.000,0.0
2007-10-04 15:00:00,0.280,0.000,1.200,0.000,0.000,0.0
2007-10-04 16:00:00,2.488,0.078,11.200,0.000,0.000,0.0
2007-10-04 17:00:00,0.318,0.074,1.400,0.000,2.000,0.0
2007-10-04 18:00:00,0.304,0.070,1.200,0.000,0.000,0.0
2007-10-04 19:00:00,2.490,0.402,11.600,23.000,0.000,0.0
2007-10-04 20:00:00,2.562,0.286,11.000,0.000,0.000,17.0
2007-10-04 21:00:00,2.474,0.064,10.400,1.000,1.000,17.0
2007-10-04 22:00:00,3.248,0.058,13.600,37.000,0.000,0.0
2007-10-04 23:00:00,0.258,0.000,1.000,0.000,0.000,0.0
2007-10-05 00:00:00,0.342,0.102,1.600,0.000,0.000,0.0
2007-10-05 01:00:00,0.300,0.066,1.200,0.000,0.000,0.0
2007-10-05 02:00:00,0.300,0.076,1.200,0.000,0.000,0.0
2007-10-05 03:00:00,0.206,0.058,0.800,0.000,0.000,0.0
2007-10-05 04:00:00,0.206,0.058,0.800,0.000,0.000,0.0
2007-10-05 05:00:00,0.290,0.000,1.400,0.000,0.000,0.0
2007-10-05 06:00:00,0.398,0.200,1.800,0.000,2.000,0.0
2007-10-05 07:00:00,2.126,0.164,9.000,0.000,0.000,18.0
2007-10-05 08:00:00,0.564,0.000,2.400,0.000,0.000,0.0
2007-10-05 09:00:00,1.232,0.068,5.200,0.000,0.000,17.0
2007-10-05 10:00:00,1.572,0.284,6.800,0.000,2.000,17.0
2007-10-05 11:00:00,3.452,0.000,14.800,0.000,0.000,17.0
2007-10-05 12:00:00,1.354,0.000,5.600,0.000,0.000,17.0
2007-10-05 13:00:00,1.290,0.068,5.400,0.000,0.000,17.0
2007-10-05 14:00:00,1.488,0.190,6.200,0.000,2.000,17.0
2007-10-05 15:00:00,0.258,0.000,1.200,0.000,0.000,0.0
2007-10-05 16:00:00,0.246,0.052,1.000,0.000,0.000,0.0
2007-10-05 17:00:00,0.376,0.102,1.800,0.000,0.000,0.0
2007-10-05 18:00:00,0.428,0.196,2.000,0.000,2.000,0.0
2007-10-05 19:00:00,0.978,0.060,4.200,0.000,0.000,0.0
2007-10-05 20:00:00,2.282,0.424,9.800,0.000,0.000,17.0
2007-10-05 21:00:00,1.430,0.060,6.000,0.000,0.000,17.0
2007-10-05 22:00:00,1.330,0.168,5.600,0.000,2.000,0.0
2007-10-05 23:00:00,0.298,0.056,1.200,0.000,0.000,0.0
2007-10-06 00:00:00,0.398,0.076,1.600,0.000,0.000,0.0
2007-10-06 01:00:00,0.378,0.066,1.600,0.000,0.000,0.0
2007-10-06 02:00:00,0.292,0.066,1.200,0.000,1.000,0.0
2007-10-06 03:00:00,0.284,0.000,1.200,0.000,0.000,0.0
2007-10-06 04:00:00,0.300,0.070,1.200,0.000,0.000,0.0
2007-10-06 05:00:00,1.258,0.072,5.200,0.000,0.000,18.0
2007-10-06 06:00:00,0.366,0.158,1.600,0.000,2.000,0.0
2007-10-06 07:00:00,0.300,0.070,1.200,0.000,0.000,0.0
2007-10-06 08:00:00,1.448,0.000,6.000,0.000,0.000,18.0
2007-10-06 09:00:00,1.348,0.070,5.600,0.000,0.000,17.0
2007-10-06 10:00:00,1.422,0.178,6.000,0.000,1.000,18.0
2007-10-06 11:00:00,1.642,0.322,7.000,0.000,0.000,17.0
2007-10-06 12:00:00,1.372,0.060,5.800,1.000,0.000,17.0
2007-10-06 13:00:00,0.376,0.082,1.600,0.000,0.000,0.0
2007-10-06 14:00:00,1.586,0.240,6.600,1.000,1.000,18.0
2007-10-06 15:00:00,1.452,0.000,6.000,2.000,0.000,17.0
2007-10-06 16:00:00,0.506,0.054,2.000,0.000,0.000,0.0
2007-10-06 17:00:00,0.540,0.170,2.200,0.000,0.000,0.0
2007-10-06 18:00:00,3.540,0.338,15.200,38.000,0.000,6.0
2007-10-06 19:00:00,2.020,0.336,8.600,0.000,0.000,17.0
2007-10-06 20:00:00,1.950,0.304,8.400,0.000,0.000,16.0
2007-10-06 21:00:00,2.486,0.050,10.400,1.000,0.000,17.0
2007-10-06 22:00:00,1.216,0.000,5.200,1.000,0.000,0.0
2007-10-06 23:00:00,1.602,0.260,6.800,0.000,1.000,0.0
2007-10-07 00:00:00,0.350,0.000,1.400,0.000,0.000,0.0
2007-10-07 01:00:00,0.506,0.188,2.200,0.000,0.000,0.0
2007-10-07 02:00:00,0.320,0.000,1.400,0.000,0.000,0.0
2007-10-07 03:00:00,0.568,0.316,2.600,0.000,2.000,0.0
2007-10-07 04:00:00,0.318,0.000,1.400,0.000,0.000,0.0
2007-10-07 05:00:00,0.390,0.062,1.600,0.000,0.000,0.0
2007-10-07 06:00:00,0.348,0.088,1.400,0.000,0.000,0.0
2007-10-07 07:00:00,0.424,0.172,2.000,0.000,2.000,0.0
2007-10-07 08:00:00,0.252,0.000,1.000,0.000,0.000,0.0
2007-10-07 09:00:00,0.500,0.088,2.000,0.000,0.000,0.0
2007-10-07 10:00:00,0.344,0.092,1.400,0.000,0.000,0.0
2007-10-07 11:00:00,1.440,0.052,6.000,0.000,1.000,18.0
